seed,trader_count,capital_multiple,trader_base_qty,traditional_return_fwd,tokenized_return_fwd,spread_return_fwd,traditional_volatility_fwd,tokenized_volatility_fwd,spread_volatility_fwd,traditional_sharpe_fwd,tokenized_sharpe_fwd,spread_sharpe_fwd,traditional_micro_return_fwd,tokenized_micro_return_fwd,spread_micro_return_fwd,traditional_stress_fwd,tokenized_stress_fwd,spread_stress_fwd
114,1000,40.0,2,12.198080383641742,13.179473102613382,0.9813927189716409,2.8080228517739148,3.8540952487721674,1.0460723969982526,4.344010368696194,3.419602332560951,-0.9244080361352434,7.715710960964217,26.038983742206167,18.32327278124195,70.0,39.16666666666667,-30.83333333333333
115,1000,40.0,2,9.612627894263914,11.732839704291798,2.120211810027884,3.187969311416097,4.214385217227379,1.026415905811282,3.0152824432284078,2.7839979260393215,-0.23128451718908627,6.863018100032137,24.615617662652433,17.752599562620297,71.66666666666667,45.833333333333336,-25.833333333333336
116,1000,40.0,2,9.546466587366954,11.078030457662624,1.5315638702956704,2.9909624660186704,5.2914920960408,2.3005296300221296,3.1917707747347444,2.093555136546727,-1.0982156381880173,6.467392935386096,24.49037875895752,18.022985823571425,75.0,65.83333333333334,-9.166666666666657
117,1000,40.0,2,14.748575303063372,18.317532042484007,3.568956739420635,3.6549056743500627,6.225877835884239,2.570972161534176,4.035282061194658,2.9421605314686414,-1.0931215297260164,6.92112223650776,22.908141358733268,15.987019122225508,95.0,65.83333333333334,-29.166666666666657
118,1000,40.0,2,5.487400024869138,9.07911437694584,3.5917143520767025,2.438524991540696,2.113171858586517,-0.325353132954179,2.2502947658543855,4.296439184562483,2.0461444187080975,6.809800868638849,25.154051292859926,18.344250424221077,60.833333333333336,32.5,-28.333333333333336
119,1000,40.0,2,15.66380671513803,19.533070095793125,3.869263380655095,3.2807630623828348,3.650517441051668,0.3697543786688331,4.7744400974087196,5.350767503843481,0.5763274064347614,9.566284495169386,80.2032580955222,70.63697360035282,65.83333333333334,50.0,-15.833333333333343
120,1000,40.0,2,18.292428284193306,6.715138035478407,-11.577290248714899,3.8956629947941397,5.71667626964799,1.8210132748538501,4.69558796760343,1.1746577414452575,-3.5209302261581725,-3.145507740965281,20.69575108692785,23.84125882789313,79.16666666666667,60.0,-19.16666666666667
121,1000,40.0,2,23.357287480263047,15.599053095621862,-7.7582343846411845,3.3924078309719627,3.0900712140087427,-0.30233661696322,6.885164945976122,5.048120905726714,-1.837044040249408,6.765088716859635,25.156856973833364,18.391768256973727,76.66666666666666,60.0,-16.666666666666657
122,1000,40.0,2,34.54769831382514,38.17460485042148,3.626906536596344,3.7094051660226945,4.557141954967821,0.8477367889451264,9.313541327400461,8.376874196075168,-0.9366671313252937,6.535367923643154,25.96070613540382,19.425338211760668,81.66666666666667,85.83333333333333,4.166666666666657
123,1000,40.0,2,18.635200161414822,19.615889036696068,0.9806888752812455,3.422642717842772,5.07962074971694,1.6569780318741683,5.4446816970601715,3.861683775858494,-1.5829979212016774,6.0856236101815675,25.81215424260992,19.726530632428354,60.83333333333333,47.5,-13.333333333333329
124,1000,40.0,2,25.759740610138635,29.50747364691917,3.7477330367805344,2.934399819743192,4.232561078967932,1.2981612592247402,8.778538097236195,6.971541129918974,-1.8069969673172217,17.51166984682879,25.40305010893247,7.891380262103677,52.5,59.166666666666664,6.666666666666664
125,1000,40.0,2,7.3080090373529805,12.154911303964289,4.846902266611308,4.49215181557073,6.160034126951087,1.6678823113803576,1.6268392826845044,1.973188955363851,0.3463496726793467,6.96436355018768,24.72456726035459,17.76020371016691,89.16666666666667,52.5,-36.66666666666667
126,1000,40.0,2,19.16120601270204,22.1044457113631,2.94323969866106,3.265698492301798,5.5850525745647195,2.3193540822629215,5.867414293717126,3.957786505364427,-1.909627788352699,6.452699102785409,27.115955871399656,20.663256768614247,85.83333333333333,54.166666666666664,-31.666666666666664
127,1000,40.0,2,-3.715590841585903,5.673918602823358,9.38950944440926,3.775635839720315,5.388313047477649,1.6126772077573337,-0.9840967188883184,1.0530046329582512,2.0371013518465695,5.988893015234753,23.258253751307745,17.26936073607299,80.83333333333334,52.5,-28.333333333333343
128,1000,40.0,2,1.9053048698944863,2.8271054897461623,0.9218006198516759,3.179083615986477,4.787393973942165,1.608310357955688,0.599325182990906,0.5905311961234289,-0.008793986867477122,7.861319242929543,71.89127165930019,64.02995241637065,85.0,54.16666666666667,-30.83333333333333
129,1000,40.0,2,6.989167845604838,15.607029990779653,8.617862145174815,2.7108193282605075,4.087403843291378,1.3765845150308706,2.5782492299439532,3.818323461332391,1.2400742313884376,5.6382416064551855,26.906236947333674,21.26799534087849,61.66666666666667,47.5,-14.166666666666671
130,1000,40.0,2,17.218597427216697,17.01870581914502,-0.1998916080716775,3.207231501251082,3.2758547207763464,0.06862321952526429,5.368679317504844,5.195195535140138,-0.17348378236470552,5.737046952492109,25.386787586661107,19.649740634169,86.66666666666666,52.5,-34.16666666666666
131,1000,40.0,2,19.47512029861742,29.787603435695665,10.312483137078246,3.0643079546550234,4.6196723742531045,1.5553644195980811,6.3554709862083385,6.447990468265975,0.09251948205763671,5.666534297898784,25.735675006511684,20.0691407086129,68.33333333333333,57.5,-10.833333333333329
132,1000,40.0,2,-14.437476391909554,-12.893477949750254,1.5439984421592996,2.634252147904329,4.336454053278693,1.7022019053743644,-5.480673671802923,-2.9732767351707077,2.5073969366322153,5.342235616058755,10.908229846348139,5.565994230289384,65.0,36.66666666666667,-28.33333333333333
133,1000,40.0,2,14.59912582613654,20.148464095760275,5.549338269623735,2.6628289944611234,3.8131838969572187,1.1503549024960953,5.4825622886425585,5.283895201550078,-0.19866708709248027,8.043095123651645,79.88880050379504,71.8457053801434,66.66666666666667,39.16666666666667,-27.5
